#Refer to ReadMe/ReadMe_Get_ENCODE_MetaData_files.txt for details of this metadata file
File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF334KUA	bed narrowPeak	peaks	ENCSR502OEK	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ELF1-human	ENCAB778OCV	DNA					2016-07-28	ENCODE					1, 2							ENCFF227IZS, ENCFF477CYZ, ENCFF784MTZ, ENCFF910IKB	7205587	ENCODE Processing Pipeline	f439a70db82dc7eb70f8b4a1a5af42fb	https://www.encodeproject.org/files/ENCFF334KUA/@@download/ENCFF334KUA.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF667LOH	bed narrowPeak	conservative idr thresholded peaks	ENCSR502OEK	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ELF1-human	ENCAB778OCV	DNA					2016-07-28	ENCODE					1, 2							ENCFF009QBO, ENCFF334KUA, ENCFF419RSJ, ENCFF925NTW	239726	ENCODE Processing Pipeline	a8854b3a59c290552fedc6d254ca85fb	https://www.encodeproject.org/files/ENCFF667LOH/@@download/ENCFF667LOH.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF617ZLL	bed narrowPeak	optimal idr thresholded peaks	ENCSR502OEK	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ELF1-human	ENCAB778OCV	DNA					2016-07-28	ENCODE					1, 2							ENCFF009QBO, ENCFF334KUA, ENCFF419RSJ, ENCFF925NTW	307664	ENCODE Processing Pipeline	7acca57727469981d879609a9141e3af	https://www.encodeproject.org/files/ENCFF617ZLL/@@download/ENCFF617ZLL.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth	experiment not submitted to GEO		
ENCFF804ZPQ	bed narrowPeak	peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1							ENCFF297BVZ	6607910	ENCODE Processing Pipeline	c3848129792150ebe33c3e7a09d097a0	https://www.encodeproject.org/files/ENCFF804ZPQ/@@download/ENCFF804ZPQ.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF103OUL	bed narrowPeak	peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF297BVZ, ENCFF864CXQ	7184504	ENCODE Processing Pipeline	720eb142ee0581febee590ca6ba8919a	https://www.encodeproject.org/files/ENCFF103OUL/@@download/ENCFF103OUL.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF499XUD	bed narrowPeak	peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					2							ENCFF864CXQ	6920618	ENCODE Processing Pipeline	60812865225bf22cb440022b8d6a87e4	https://www.encodeproject.org/files/ENCFF499XUD/@@download/ENCFF499XUD.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF786FAF	bed narrowPeak	conservative idr thresholded peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF103OUL, ENCFF499XUD, ENCFF804ZPQ	85515	ENCODE Processing Pipeline	92d5c5148e8c01cc4b1ab9ad905bf463	https://www.encodeproject.org/files/ENCFF786FAF/@@download/ENCFF786FAF.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF045LTC	bed narrowPeak	optimal idr thresholded peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF103OUL, ENCFF499XUD, ENCFF804ZPQ	133070	ENCODE Processing Pipeline	78e40931e1277871066a6dd063f55dca	https://www.encodeproject.org/files/ENCFF045LTC/@@download/ENCFF045LTC.bed.gz	hg19			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF956ULT	bed narrowPeak	peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					2							ENCFF027YWU	6803069	ENCODE Processing Pipeline	e5e744be567b42077ae99cb5f7d731ec	https://www.encodeproject.org/files/ENCFF956ULT/@@download/ENCFF956ULT.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF858FMW	bed narrowPeak	peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1							ENCFF229KVP	6479595	ENCODE Processing Pipeline	841966bd39df7a4dddd18ec73d0fe68b	https://www.encodeproject.org/files/ENCFF858FMW/@@download/ENCFF858FMW.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF352CKY	bed narrowPeak	peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF027YWU, ENCFF229KVP	7144221	ENCODE Processing Pipeline	fe7cb5443260f4761db65787de05e491	https://www.encodeproject.org/files/ENCFF352CKY/@@download/ENCFF352CKY.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF245KFB	bed narrowPeak	conservative idr thresholded peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF352CKY, ENCFF419RSJ, ENCFF858FMW, ENCFF956ULT	84084	ENCODE Processing Pipeline	fc791036022e3acdb583eb71afb97f58	https://www.encodeproject.org/files/ENCFF245KFB/@@download/ENCFF245KFB.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF132UAB	bed narrowPeak	optimal idr thresholded peaks	ENCSR707BNG	ChIP-seq	EFO:0001182	HEK293	immortalized cell line	embryonic	female	Homo sapiens					eGFP-MYNN-human	ENCAB976SGG	DNA				formaldehyde	2016-10-07	ENCODE					1, 2							ENCFF352CKY, ENCFF419RSJ, ENCFF858FMW, ENCFF956ULT	133111	ENCODE Processing Pipeline	f939f8a017cb3c8c8b339f5dc6a12d63	https://www.encodeproject.org/files/ENCFF132UAB/@@download/ENCFF132UAB.bed.gz	GRCh38			released	borderline replicate concordance	experiment not submitted to GEO		
ENCFF002CNL	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BPA	ChIP-seq	EFO:0003072	SK-N-SH	immortalized cell line	child	female	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document	see document		2012-02-29	ENCODE													570626	ENCODE Consortium Analysis Working Group	02ec64e92c3161603e7a04d225eae2a0	https://www.encodeproject.org/files/ENCFF002CNL/@@download/ENCFF002CNL.bed.gz	hg19			released	low read length	biological replicates with identical biosample, NTR biosample		
ENCFF001VFT	bed narrowPeak	peaks	ENCSR000EUK	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					ZNF274-human	ENCAB000AMU	DNA		see document	see document		2011-10-29	ENCODE													34295	Peggy Farnham, USC	688fb1c47cd906afca9417bc2d4ef05a	https://www.encodeproject.org/files/ENCFF001VFT/@@download/ENCFF001VFT.bed.gz	hg19			released			insufficient read length	
ENCFF002CPX	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EUK	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					ZNF274-human	ENCAB000AMU	DNA		see document	see document		2011-10-29	ENCODE													6807	ENCODE Consortium Analysis Working Group	1b819a2e6bab8a62a817715433b2a691	https://www.encodeproject.org/files/ENCFF002CPX/@@download/ENCFF002CPX.bed.gz	hg19			released			insufficient read length	
ENCFF001VLK	bed narrowPeak	peaks	ENCSR000EEZ	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	newborn	unknown	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2011-10-29	ENCODE													95450	Michael Snyder, Stanford	3d3531f299c1daa39d735c4d19cd2359	https://www.encodeproject.org/files/ENCFF001VLK/@@download/ENCFF001VLK.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF002CVE	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EEZ	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	newborn	unknown	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		2011-10-29	ENCODE													202694	ENCODE Consortium Analysis Working Group	49d2220b47726f1448c459b0c7fdb9f0	https://www.encodeproject.org/files/ENCFF002CVE/@@download/ENCFF002CVE.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF001USM	bed narrowPeak	peaks	ENCSR000DLB	ChIP-seq	EFO:0005346	GM13977	immortalized cell line	unknown	female	Homo sapiens					CTCF-human	ENCAB000AXY	DNA		see document	see document		2012-08-27	ENCODE		see document		20 year	1	1							1123946	Vishwanath Iyer, UTA	6a2827fa697268cc04fce7b8ecc31f4d	https://www.encodeproject.org/files/ENCFF001USM/@@download/ENCFF001USM.bed.gz	hg19			released		biological replicates with identical biosample		
ENCFF002CJH	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BJW	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					RXRA-human	ENCAB000AKN	DNA		see document	see document		2011-07-18	ENCODE													26542	ENCODE Consortium Analysis Working Group	156a09ea326e6d92c3b83927c6116c75	https://www.encodeproject.org/files/ENCFF002CJH/@@download/ENCFF002CJH.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF001VMP	bed narrowPeak	peaks	ENCSR000FAH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					JUN-human	ENCAB000AER	DNA		see document	see document		2011-10-29	ENCODE													146616	Sherman Weissman, Yale	7ed01cd027c0414c49da3f4df1c41fe1	https://www.encodeproject.org/files/ENCFF001VMP/@@download/ENCFF001VMP.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF002CWC	bed narrowPeak	optimal idr thresholded peaks	ENCSR000FAH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					JUN-human	ENCAB000AER	DNA		see document	see document		2011-10-29	ENCODE													192247	ENCODE Consortium Analysis Working Group	abdba0bac5cb6444fefa32850edddc63	https://www.encodeproject.org/files/ENCFF002CWC/@@download/ENCFF002CWC.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF001VEK	bed narrowPeak	peaks	ENCSR000DZX	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					IRF3-human	ENCAB000AHY	DNA		see document	see document		2011-10-29	ENCODE													290220	Michael Snyder, Stanford	16c07e6692536c56243b4faf6c4b6c2a	https://www.encodeproject.org/files/ENCFF001VEK/@@download/ENCFF001VEK.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF001VEG	bed narrowPeak	peaks	ENCSR000DZB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					ELK1-human	ENCAB000AGB	DNA		see document	see document		2012-05-14	ENCODE													537303	Michael Snyder, Stanford	063c0a3aaaeb7ad1a3f0d5ef6aff0efa	https://www.encodeproject.org/files/ENCFF001VEG/@@download/ENCFF001VEG.bed.gz	hg19			released	low read length	biological replicates with identical biosample, NTR biosample		
ENCFF002COT	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DZB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					ELK1-human	ENCAB000AGB	DNA		see document	see document		2012-05-14	ENCODE													149104	ENCODE Consortium Analysis Working Group	6aa06ce60d16b95212716e13ef16917d	https://www.encodeproject.org/files/ENCFF002COT/@@download/ENCFF002COT.bed.gz	hg19			released	low read length	biological replicates with identical biosample, NTR biosample		
ENCFF001XQA	bed narrowPeak	peaks	ENCSR000DTF	ChIP-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1							ENCFF001HKB	822894	John Stamatoyannopoulos, UW	f9c7d07990d97bbd9a0061243dcbd239	https://www.encodeproject.org/files/ENCFF001XQA/@@download/ENCFF001XQA.bed.gz	hg19			released	low read length			
ENCFF002DCQ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DTF	ChIP-seq	CL:0002548	cardiac fibroblast	primary cell	unknown	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1							ENCFF001HKB	807242	ENCODE Consortium Analysis Working Group	fde7e0859c20ba18cda848aa9ceffad1	https://www.encodeproject.org/files/ENCFF002DCQ/@@download/ENCFF002DCQ.bed.gz	hg19			released	low read length			
ENCFF001USW	bed narrowPeak	peaks	ENCSR000DLM	ChIP-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		2011-03-17	ENCODE													2001547	Vishwanath Iyer, UTA	edcfd33a19590f9c6be568e40d917e47	https://www.encodeproject.org/files/ENCFF001USW/@@download/ENCFF001USW.bed.gz	hg19			released	low read length	biological replicates with identical biosample	insufficient read length	
ENCFF002DAV	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DLM	ChIP-seq	EFO:0002791	HeLa-S3	immortalized cell line	adult	female	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		2011-03-17	ENCODE													349811	ENCODE Consortium Analysis Working Group	9b13eaa7a4a387682dd572cc37f7b8a8	https://www.encodeproject.org/files/ENCFF002DAV/@@download/ENCFF002DAV.bed.gz	hg19			released	low read length	biological replicates with identical biosample	insufficient read length	
ENCFF002CKP	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BGK	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					JUND-human	ENCAB000AID	DNA		see document	see document		2011-07-18	ENCODE													417508	ENCODE Consortium Analysis Working Group	3f5847a857c4581b0a6eee63d611118d	https://www.encodeproject.org/files/ENCFF002CKP/@@download/ENCFF002CKP.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF001VKG	bed narrowPeak	peaks	ENCSR000EET	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens	forskolin and pyruvate				HSF1-human	ENCAB000AHS	DNA		see document	see document		2011-10-29	ENCODE													15036	Michael Snyder, Stanford	88210c8ae80c8ba2611b0f6ff6452dc4	https://www.encodeproject.org/files/ENCFF001VKG/@@download/ENCFF001VKG.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF002CUD	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EET	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens	forskolin and pyruvate				HSF1-human	ENCAB000AHS	DNA		see document	see document		2011-10-29	ENCODE													33058	ENCODE Consortium Analysis Working Group	ac168e3835bf300e78e7f95c92016980	https://www.encodeproject.org/files/ENCFF002CUD/@@download/ENCFF002CUD.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF813CNL	bed narrowPeak	peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1							ENCFF735ODV	6458863	ENCODE Processing Pipeline	76e482ebed694534d8c03d0e056352e1	https://www.encodeproject.org/files/ENCFF813CNL/@@download/ENCFF813CNL.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF494CAK	bed narrowPeak	peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					2							ENCFF855HUE	6506846	ENCODE Processing Pipeline	5cf14c510a9afd2fe2f6281db7b2b49d	https://www.encodeproject.org/files/ENCFF494CAK/@@download/ENCFF494CAK.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF175WNL	bed narrowPeak	peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF735ODV, ENCFF855HUE	6866008	ENCODE Processing Pipeline	eaed543347807bd4ffda9b99c46e3bb7	https://www.encodeproject.org/files/ENCFF175WNL/@@download/ENCFF175WNL.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF444KHX	bed narrowPeak	conservative idr thresholded peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF175WNL, ENCFF419RSJ, ENCFF494CAK, ENCFF813CNL	902139	ENCODE Processing Pipeline	8c0c81baabb7fec72de77ef083265728	https://www.encodeproject.org/files/ENCFF444KHX/@@download/ENCFF444KHX.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF364TOG	bed narrowPeak	optimal idr thresholded peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF175WNL, ENCFF419RSJ, ENCFF494CAK, ENCFF813CNL	915378	ENCODE Processing Pipeline	794536a29dea7eaf14bc78b8f948047a	https://www.encodeproject.org/files/ENCFF364TOG/@@download/ENCFF364TOG.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF026GZI	bed narrowPeak	peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1							ENCFF203ABR, ENCFF257FKU	6666564	ENCODE Processing Pipeline	df26a8b53cc302a97c3bc06c156c9591	https://www.encodeproject.org/files/ENCFF026GZI/@@download/ENCFF026GZI.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF021GYN	bed narrowPeak	peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF025OET, ENCFF203ABR, ENCFF257FKU	6841832	ENCODE Processing Pipeline	fc9d78e456eed19c2432114fc51efc6a	https://www.encodeproject.org/files/ENCFF021GYN/@@download/ENCFF021GYN.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF665EBH	bed narrowPeak	peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					2							ENCFF025OET, ENCFF203ABR	6693445	ENCODE Processing Pipeline	b054c92924fe384acaf073005c0a29d5	https://www.encodeproject.org/files/ENCFF665EBH/@@download/ENCFF665EBH.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF609LFJ	bed narrowPeak	conservative idr thresholded peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF021GYN, ENCFF026GZI, ENCFF665EBH	927301	ENCODE Processing Pipeline	19417b8b7e876ca39b5a4962fdd221e8	https://www.encodeproject.org/files/ENCFF609LFJ/@@download/ENCFF609LFJ.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF530TAO	bed narrowPeak	optimal idr thresholded peaks	ENCSR925BFV	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FLAG-GATAD2A-human	ENCAB697XQW	DNA					2016-11-08	ENCODE					1, 2							ENCFF021GYN, ENCFF026GZI, ENCFF665EBH	934828	ENCODE Processing Pipeline	d2dc8efce30ab53c23c6694071f80266	https://www.encodeproject.org/files/ENCFF530TAO/@@download/ENCFF530TAO.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF483NEI	bed narrowPeak	peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					1							ENCFF361VCB, ENCFF581ZJL	6513282	ENCODE Processing Pipeline	c770544017dc29caa52a24fae3ce7366	https://www.encodeproject.org/files/ENCFF483NEI/@@download/ENCFF483NEI.bed.gz	hg19			released	low read depth	experiment not submitted to GEO		
ENCFF118YQO	bed narrowPeak	peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					2							ENCFF051LWI, ENCFF889BVE	6858994	ENCODE Processing Pipeline	7763099fa0d7ef87e37db04101e1b836	https://www.encodeproject.org/files/ENCFF118YQO/@@download/ENCFF118YQO.bed.gz	hg19			released	low read depth	experiment not submitted to GEO		
ENCFF496FNH	bed narrowPeak	conservative idr thresholded peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					1, 2							ENCFF118YQO, ENCFF483NEI, ENCFF788QDP	232861	ENCODE Processing Pipeline	f2edbc5020a623c3ea937596f67b847d	https://www.encodeproject.org/files/ENCFF496FNH/@@download/ENCFF496FNH.bed.gz	hg19			released	low read depth	experiment not submitted to GEO		
ENCFF253NXR	bed narrowPeak	optimal idr thresholded peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					1, 2							ENCFF118YQO, ENCFF483NEI, ENCFF788QDP	323129	ENCODE Processing Pipeline	ce16e91b56c848b604565d6e0c378f09	https://www.encodeproject.org/files/ENCFF253NXR/@@download/ENCFF253NXR.bed.gz	hg19			released	low read depth	experiment not submitted to GEO		
ENCFF788QDP	bed narrowPeak	peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					1, 2							ENCFF051LWI, ENCFF361VCB, ENCFF581ZJL, ENCFF889BVE	7227272	ENCODE Processing Pipeline	03a6c1c79824a0d64677b31384f15103	https://www.encodeproject.org/files/ENCFF788QDP/@@download/ENCFF788QDP.bed.gz	hg19			released	low read depth	experiment not submitted to GEO		
ENCFF547YAA	bed narrowPeak	peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					1							ENCFF122RSM, ENCFF910IKB	6375691	ENCODE Processing Pipeline	23e09b5d55164430a3beff2f17bfc46e	https://www.encodeproject.org/files/ENCFF547YAA/@@download/ENCFF547YAA.bed.gz	GRCh38			released	low read depth	experiment not submitted to GEO		
ENCFF155JOD	bed narrowPeak	peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					2							ENCFF227IZS, ENCFF450TNG	6758053	ENCODE Processing Pipeline	ff4074cf18755b7000d86ad7e6249d41	https://www.encodeproject.org/files/ENCFF155JOD/@@download/ENCFF155JOD.bed.gz	GRCh38			released	low read depth	experiment not submitted to GEO		
ENCFF804CZV	bed narrowPeak	peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					1, 2							ENCFF122RSM, ENCFF227IZS, ENCFF450TNG, ENCFF910IKB	7204235	ENCODE Processing Pipeline	24799fff7c9436bae5bbe8b2d828cc26	https://www.encodeproject.org/files/ENCFF804CZV/@@download/ENCFF804CZV.bed.gz	GRCh38			released	low read depth	experiment not submitted to GEO		
ENCFF148GRM	bed narrowPeak	conservative idr thresholded peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					1, 2							ENCFF155JOD, ENCFF419RSJ, ENCFF547YAA, ENCFF804CZV	233795	ENCODE Processing Pipeline	1dcb125f70b6baadb1ccedb1f0895941	https://www.encodeproject.org/files/ENCFF148GRM/@@download/ENCFF148GRM.bed.gz	GRCh38			released	low read depth	experiment not submitted to GEO		
ENCFF908ZLN	bed narrowPeak	optimal idr thresholded peaks	ENCSR175SZH	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ZSCAN29-human	ENCAB552CAO	DNA					2016-10-31	ENCODE					1, 2							ENCFF155JOD, ENCFF419RSJ, ENCFF547YAA, ENCFF804CZV	325836	ENCODE Processing Pipeline	2613b9d76c067f199852593f8ae62cfb	https://www.encodeproject.org/files/ENCFF908ZLN/@@download/ENCFF908ZLN.bed.gz	GRCh38			released	low read depth	experiment not submitted to GEO		
ENCFF210KEP	bed narrowPeak	peaks	ENCSR605YWG	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					TBX3-human	ENCAB402UFE	DNA					2016-11-17	ENCODE					2							ENCFF449NNE, ENCFF934LPP	6366042	ENCODE Processing Pipeline	730a2343c94f5d0cd106f714d857648a	https://www.encodeproject.org/files/ENCFF210KEP/@@download/ENCFF210KEP.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF427HUY	bed narrowPeak	peaks	ENCSR605YWG	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					TBX3-human	ENCAB402UFE	DNA					2016-11-17	ENCODE					3							ENCFF560RIF, ENCFF999EQI	6439706	ENCODE Processing Pipeline	2f938ab5d7806c791066b483088f3f39	https://www.encodeproject.org/files/ENCFF427HUY/@@download/ENCFF427HUY.bed.gz	hg19			released	antibody characterized with exemption	experiment not submitted to GEO		
